WellName,SampleDate,Variable,Result
P2,01/04/2008,Dibromochlorométhane,<2
P2,01/04/2008,"1,2-dibromoéthane",<1
P2,01/04/2008,Bromoforme,<5
P2,01/04/2008,Tétrachlorure de carbone,<1
P2,01/04/2008,Trichloroéthylène (TCE),1.3
P2,01/04/2008,Tétrachloroéthylène (PCE),2.5
P2,01/04/2008,TCE+PCE,3.8
P2,01/07/2007,Chlorure de vinyle,"<0,5"
P2,01/07/2007,"1,1-dichloroéthylène","<0,5"
P2,01/07/2007,Dichlorométhane,"<0,5"
P2,01/07/2007,"Cis-1,2 Dichloroéthylène*","<0,5"
P2,01/07/2007,Chloroforme,"<0,5"
P2,01/07/2007,"1,1,1, Trichloroéthane","<0,5"
P2,01/07/2007,"1,1-dichloroéthane",
P2,01/07/2007,"Trans-1,2 Dichloroéthylène*",
P2,01/07/2007,"1,2-dichloroéthane",
P2,01/07/2007,"1,1,2, Trichloroéthane",
P2,01/07/2007,Bromochlorométhane,
P2,01/07/2007,Dibromométhane,
P2,01/07/2007,Bromodichlorométhane,
P2,01/07/2007,Dibromochlorométhane,
P2,01/07/2007,"1,2-dibromoéthane",
P2,01/07/2007,Bromoforme,
P2,01/07/2007,Tétrachlorure de carbone,"<0,5"
P2,01/07/2007,Trichloroéthylène (TCE),0.8
P2,01/07/2007,Tétrachloroéthylène (PCE),"<0,5"
P2,01/07/2007,TCE+PCE,0.8
P2,01/12/2006,Chlorure de vinyle,"<0,5"
P2,01/12/2006,"1,1-dichloroéthylène",
P2,01/12/2006,Dichlorométhane,"<0,5"
P2,01/12/2006,"Cis-1,2 Dichloroéthylène*","<0,5"
P2,01/12/2006,Chloroforme,"<0,5"
P2,01/12/2006,"1,1,1, Trichloroéthane","<0,5"
P2,01/12/2006,"1,1-dichloroéthane",
P2,01/12/2006,"Trans-1,2 Dichloroéthylène*",
P2,01/12/2006,"1,2-dichloroéthane",
P2,01/12/2006,"1,1,2, Trichloroéthane",
P2,01/12/2006,Bromochlorométhane,
P2,01/12/2006,Dibromométhane,
P2,01/12/2006,Bromodichlorométhane,
P2,01/12/2006,Dibromochlorométhane,
P2,01/12/2006,"1,2-dibromoéthane",
P2,01/12/2006,Bromoforme,
P2,01/12/2006,Tétrachlorure de carbone,"<0,5"
P2,01/12/2006,Trichloroéthylène (TCE),1.9
P2,01/12/2006,Tétrachloroéthylène (PCE),"<0,5"
P2,01/12/2006,TCE+PCE,1.9
P2,01/06/2006,Chlorure de vinyle,"<0,5"
P2,01/06/2006,"1,1-dichloroéthylène",
P2,01/06/2006,Dichlorométhane,"<0,5"
P2,01/06/2006,"Cis-1,2 Dichloroéthylène*","<0,5"
P2,01/06/2006,Chloroforme,"<0,5"
P2,01/06/2006,"1,1,1, Trichloroéthane","<0,5"
P2,01/06/2006,"1,1-dichloroéthane",
P2,01/06/2006,"Trans-1,2 Dichloroéthylène*",
P2,01/06/2006,"1,2-dichloroéthane",
P2,01/06/2006,"1,1,2, Trichloroéthane",
P2,01/06/2006,Bromochlorométhane,
P2,01/06/2006,Dibromométhane,
P2,01/06/2006,Bromodichlorométhane,
P2,01/06/2006,Dibromochlorométhane,
P2,01/06/2006,"1,2-dibromoéthane",
P2,01/06/2006,Bromoforme,
P2,01/06/2006,Tétrachlorure de carbone,"<0,5"
P2,01/06/2006,Trichloroéthylène (TCE),3.2
P2,01/06/2006,Tétrachloroéthylène (PCE),"<0,5"
P2,01/06/2006,TCE+PCE,3.2
P2,01/12/2005,Chlorure de vinyle,"< 0,5"
P2,01/12/2005,"1,1-dichloroéthylène",
P2,01/12/2005,Dichlorométhane,"< 0,5"
P2,01/12/2005,"Cis-1,2 Dichloroéthylène*",0.8
P2,01/12/2005,Chloroforme,"< 0,5"
P2,01/12/2005,"1,1,1, Trichloroéthane","< 0,5"
P2,01/12/2005,"1,1-dichloroéthane",
P2,01/12/2005,"Trans-1,2 Dichloroéthylène*",
P2,01/12/2005,"1,2-dichloroéthane",
P2,01/12/2005,"1,1,2, Trichloroéthane",
P2,01/12/2005,Bromochlorométhane,
P2,01/12/2005,Dibromométhane,
P2,01/12/2005,Bromodichlorométhane,
P2,01/12/2005,Dibromochlorométhane,
P2,01/12/2005,"1,2-dibromoéthane",
P2,01/12/2005,Bromoforme,
P2,01/12/2005,Tétrachlorure de carbone,"< 0,5"
P2,01/12/2005,Trichloroéthylène (TCE),7.9
P2,01/12/2005,Tétrachloroéthylène (PCE),"< 0,5"
P2,01/12/2005,TCE+PCE,7.9
P2,01/07/2005,Chlorure de vinyle,"< 0,5"
P2,01/07/2005,"1,1-dichloroéthylène",
P2,01/07/2005,Dichlorométhane,"< 0,5"
P2,01/07/2005,"Cis-1,2 Dichloroéthylène*","< 0,5"
P2,01/07/2005,Chloroforme,"< 0,5"
P2,01/07/2005,"1,1,1, Trichloroéthane","< 0,5"
P2,01/07/2005,"1,1-dichloroéthane",
P2,01/07/2005,"Trans-1,2 Dichloroéthylène*",
P2,01/07/2005,"1,2-dichloroéthane",
P2,01/07/2005,"1,1,2, Trichloroéthane",
P2,01/07/2005,Bromochlorométhane,
P2,01/07/2005,Dibromométhane,
P2,01/07/2005,Bromodichlorométhane,
P2,01/07/2005,Dibromochlorométhane,
P2,01/07/2005,"1,2-dibromoéthane",
P2,01/07/2005,Bromoforme,
P2,01/07/2005,Tétrachlorure de carbone,"< 0,5"
P2,01/07/2005,Trichloroéthylène (TCE),"< 0,5"
P2,01/07/2005,Tétrachloroéthylène (PCE),"< 0,5"
P2,01/07/2005,TCE+PCE,-
P2,01/12/2004,Chlorure de vinyle,"< 0,5"
P2,01/12/2004,"1,1-dichloroéthylène",
P2,01/12/2004,Dichlorométhane,"< 0,5"
P2,01/12/2004,"Cis-1,2 Dichloroéthylène*","< 0,5"
P2,01/12/2004,Chloroforme,"< 0,5"
P2,01/12/2004,"1,1,1, Trichloroéthane","< 0,5"
P2,01/12/2004,"1,1-dichloroéthane",
P2,01/12/2004,"Trans-1,2 Dichloroéthylène*",
P2,01/12/2004,"1,2-dichloroéthane",
P2,01/12/2004,"1,1,2, Trichloroéthane",
P2,01/12/2004,Bromochlorométhane,
P2,01/12/2004,Dibromométhane,
P2,01/12/2004,Bromodichlorométhane,
P2,01/12/2004,Dibromochlorométhane,
P2,01/12/2004,"1,2-dibromoéthane",
P2,01/12/2004,Bromoforme,
P2,01/12/2004,Tétrachlorure de carbone,"< 0,5"
P2,01/12/2004,Trichloroéthylène (TCE),"< 0,5"
P2,01/12/2004,Tétrachloroéthylène (PCE),"< 0,5"
P2,01/12/2004,TCE+PCE,-
P3,01/11/2012,Chlorure de vinyle,2.1
P3,01/11/2012,"1,1-dichloroéthylène",7.4
P3,01/11/2012,Dichlorométhane,"<0,5"
P3,01/11/2012,"Cis-1,2 Dichloroéthylène*",230
P3,01/11/2012,Chloroforme,<1
P3,01/11/2012,"1,1,1, Trichloroéthane",1.1
P3,01/11/2012,"1,1-dichloroéthane",5.1
P3,01/11/2012,"Trans-1,2 Dichloroéthylène*",30
P3,01/11/2012,"1,2-dichloroéthane","<0,1"
P3,01/11/2012,"1,1,2, Trichloroéthane",
P3,01/11/2012,Bromochlorométhane,
P3,01/11/2012,Dibromométhane,
P3,01/11/2012,Bromodichlorométhane,
P3,01/11/2012,Dibromochlorométhane,
P3,01/11/2012,"1,2-dibromoéthane",
P3,01/11/2012,Bromoforme,
P3,01/11/2012,Tétrachlorure de carbone,"<0,1"
P3,01/11/2012,Trichloroéthylène (TCE),420
P3,01/11/2012,Tétrachloroéthylène (PCE),<1
P3,01/11/2012,TCE+PCE,420
P3,01/05/2012,Chlorure de vinyle,<4
P3,01/05/2012,"1,1-dichloroéthylène",6.7
P3,01/05/2012,Dichlorométhane,<20
P3,01/05/2012,"Cis-1,2 Dichloroéthylène*",490
P3,01/05/2012,Chloroforme,2.2
P3,01/05/2012,"1,1,1, Trichloroéthane",<4
P3,01/05/2012,"1,1-dichloroéthane",6.8
P3,01/05/2012,"Trans-1,2 Dichloroéthylène*",19
P3,01/05/2012,"1,2-dichloroéthane",<4
P3,01/05/2012,"1,1,2, Trichloroéthane",
P3,01/05/2012,Bromochlorométhane,
P3,01/05/2012,Dibromométhane,
P3,01/05/2012,Bromodichlorométhane,
P3,01/05/2012,Dibromochlorométhane,
P3,01/05/2012,"1,2-dibromoéthane",
P3,01/05/2012,Bromoforme,
P3,01/05/2012,Tétrachlorure de carbone,<4
P3,01/05/2012,Trichloroéthylène (TCE),1000
P3,01/05/2012,Tétrachloroéthylène (PCE),<4
P3,01/05/2012,TCE+PCE,1000
P3,28/10/2011,Chlorure de vinyle,"<0,5"
P3,28/10/2011,"1,1-dichloroéthylène",23.7
P3,28/10/2011,Dichlorométhane,<5
P3,28/10/2011,"Cis-1,2 Dichloroéthylène*",501
P3,28/10/2011,Chloroforme,2.4
P3,28/10/2011,"1,1,1, Trichloroéthane",3
P3,28/10/2011,"1,1-dichloroéthane",9.2
P3,28/10/2011,"Trans-1,2 Dichloroéthylène*",<2
P3,28/10/2011,"1,2-dichloroéthane",<1
P3,28/10/2011,"1,1,2, Trichloroéthane",<5
P3,28/10/2011,Bromochlorométhane,<5
P3,28/10/2011,Dibromométhane,<5
P3,28/10/2011,Bromodichlorométhane,<5
P3,28/10/2011,Dibromochlorométhane,<2
P3,28/10/2011,"1,2-dibromoéthane",<1
P3,28/10/2011,Bromoforme,<5
P3,28/10/2011,Tétrachlorure de carbone,<1
P3,28/10/2011,Trichloroéthylène (TCE),1690
P3,28/10/2011,Tétrachloroéthylène (PCE),2.3
P3,28/10/2011,TCE+PCE,1692.3
P3,15/04/2011,Chlorure de vinyle,"<0,5"
P3,15/04/2011,"1,1-dichloroéthylène",5.8
P3,15/04/2011,Dichlorométhane,<5
P3,15/04/2011,"Cis-1,2 Dichloroéthylène*",183
P3,15/04/2011,Chloroforme,<2
P3,15/04/2011,"1,1,1, Trichloroéthane",<2
P3,15/04/2011,"1,1-dichloroéthane",4
P3,15/04/2011,"Trans-1,2 Dichloroéthylène*",<2
P3,15/04/2011,"1,2-dichloroéthane",<1
P3,15/04/2011,"1,1,2, Trichloroéthane",<5
P3,15/04/2011,Bromochlorométhane,<5
P3,15/04/2011,Dibromométhane,<5
P3,15/04/2011,Bromodichlorométhane,<5
P3,15/04/2011,Dibromochlorométhane,<2
P3,15/04/2011,"1,2-dibromoéthane",<1
P3,15/04/2011,Bromoforme,<5
P3,15/04/2011,Tétrachlorure de carbone,<1
P3,15/04/2011,Trichloroéthylène (TCE),335
P3,15/04/2011,Tétrachloroéthylène (PCE),<1
P3,15/04/2011,TCE+PCE,335
P3,28/10/2010,Chlorure de vinyle,"<0,5"
P3,28/10/2010,"1,1-dichloroéthylène",18.4
P3,28/10/2010,Dichlorométhane,<5
P3,28/10/2010,"Cis-1,2 Dichloroéthylène*",289
P3,28/10/2010,Chloroforme,2
P3,28/10/2010,"1,1,1, Trichloroéthane",<2
P3,28/10/2010,"1,1-dichloroéthane",4
P3,28/10/2010,"Trans-1,2 Dichloroéthylène*",<2
P3,28/10/2010,"1,2-dichloroéthane",<1
P3,28/10/2010,"1,1,2, Trichloroéthane",<5
P3,28/10/2010,Bromochlorométhane,<5
P3,28/10/2010,Dibromométhane,<5
P3,28/10/2010,Bromodichlorométhane,<5
P3,28/10/2010,Dibromochlorométhane,<2
P3,28/10/2010,"1,2-dibromoéthane",<1
P3,28/10/2010,Bromoforme,<5
P3,28/10/2010,Tétrachlorure de carbone,<1
P3,28/10/2010,Trichloroéthylène (TCE),925
P3,28/10/2010,Tétrachloroéthylène (PCE),1.9
P3,28/10/2010,TCE+PCE,926.9
P3,15/04/2010,Chlorure de vinyle,"<0,5"
P3,15/04/2010,"1,1-dichloroéthylène",37
P3,15/04/2010,Dichlorométhane,<5
P3,15/04/2010,"Cis-1,2 Dichloroéthylène*",496
P3,15/04/2010,Chloroforme,<5
P3,15/04/2010,"1,1,1, Trichloroéthane",3
P3,15/04/2010,"1,1-dichloroéthane",5.5
P3,15/04/2010,"Trans-1,2 Dichloroéthylène*",<2
P3,15/04/2010,"1,2-dichloroéthane",<1
P3,15/04/2010,"1,1,2, Trichloroéthane",9.1
P3,15/04/2010,Bromochlorométhane,<5
P3,15/04/2010,Dibromométhane,<5
P3,15/04/2010,Bromodichlorométhane,<5
P3,15/04/2010,Dibromochlorométhane,<2
P3,15/04/2010,"1,2-dibromoéthane",<1
P3,15/04/2010,Bromoforme,<5
P3,15/04/2010,Tétrachlorure de carbone,<1
P3,15/04/2010,Trichloroéthylène (TCE),2840
P3,15/04/2010,Tétrachloroéthylène (PCE),3.1
P3,15/04/2010,TCE+PCE,2843.1
P3,28/10/2009,Chlorure de vinyle,"<0,5"
P3,28/10/2009,"1,1-dichloroéthylène",22.4
P3,28/10/2009,Dichlorométhane,<5
P3,28/10/2009,"Cis-1,2 Dichloroéthylène*",327
P3,28/10/2009,Chloroforme,<2
P3,28/10/2009,"1,1,1, Trichloroéthane",3.4
P3,28/10/2009,"1,1-dichloroéthane",2.5
P3,28/10/2009,"Trans-1,2 Dichloroéthylène*",<2
P3,28/10/2009,"1,2-dichloroéthane",<1
P3,28/10/2009,"1,1,2, Trichloroéthane",5.8
P3,28/10/2009,Bromochlorométhane,<5
P3,28/10/2009,Dibromométhane,<5
P3,28/10/2009,Bromodichlorométhane,<5
P3,28/10/2009,Dibromochlorométhane,<2
P3,28/10/2009,"1,2-dibromoéthane",<1
P3,28/10/2009,Bromoforme,<5
P3,28/10/2009,Tétrachlorure de carbone,<1
P3,28/10/2009,Trichloroéthylène (TCE),1350
P3,28/10/2009,Tétrachloroéthylène (PCE),2.3
P3,28/10/2009,TCE+PCE,1352.3
P3,15/05/2009,Chlorure de vinyle,"<0,5"
P3,15/05/2009,"1,1-dichloroéthylène",18.5
P3,15/05/2009,Dichlorométhane,<5
P3,15/05/2009,"Cis-1,2 Dichloroéthylène*",572
P3,15/05/2009,Chloroforme,<2
P3,15/05/2009,"1,1,1, Trichloroéthane",2.8
P3,15/05/2009,"1,1-dichloroéthane",6.1
P3,15/05/2009,"Trans-1,2 Dichloroéthylène*",<2
P3,15/05/2009,"1,2-dichloroéthane",<1
P3,15/05/2009,"1,1,2, Trichloroéthane",8.2
P3,15/05/2009,Bromochlorométhane,<5
P3,15/05/2009,Dibromométhane,<5
P3,15/05/2009,Bromodichlorométhane,<5
P3,15/05/2009,Dibromochlorométhane,<2
P3,15/05/2009,"1,2-dibromoéthane",<1
P3,15/05/2009,Bromoforme,<5
P3,15/05/2009,Tétrachlorure de carbone,<1
P3,15/05/2009,Trichloroéthylène (TCE),24/11/1906
P3,15/05/2009,Tétrachloroéthylène (PCE),03/01/1900
P3,15/05/2009,TCE+PCE,27/11/1906
P3,13/10/2008,Chlorure de vinyle,"<0,5"
P3,13/10/2008,"1,1-dichloroéthylène",31/01/1900
P3,13/10/2008,Dichlorométhane,<5
P3,13/10/2008,"Cis-1,2 Dichloroéthylène*",293
P3,13/10/2008,Chloroforme,<2
P3,13/10/2008,"1,1,1, Trichloroéthane",5.1
P3,13/10/2008,"1,1-dichloroéthane",3.9
P3,13/10/2008,"Trans-1,2 Dichloroéthylène*",<2
P3,13/10/2008,"1,2-dichloroéthane",<1
P3,13/10/2008,"1,1,2, Trichloroéthane",<5
P3,13/10/2008,Bromochlorométhane,<5
P3,13/10/2008,Dibromométhane,<5
P3,13/10/2008,Bromodichlorométhane,<5
P3,13/10/2008,Dibromochlorométhane,<2
P3,13/10/2008,"1,2-dibromoéthane",<1
P3,13/10/2008,Bromoforme,<5
P3,13/10/2008,Tétrachlorure de carbone,<1
P3,13/10/2008,Trichloroéthylène (TCE),1410
P3,13/10/2008,Tétrachloroéthylène (PCE),7.4
P3,13/10/2008,TCE+PCE,1417.4
P3,01/04/2008,Chlorure de vinyle,"<0,5"
P3,01/04/2008,"1,1-dichloroéthylène",22.3
P3,01/04/2008,Dichlorométhane,<5
P3,01/04/2008,"Cis-1,2 Dichloroéthylène*",361
P3,01/04/2008,Chloroforme,2.4
P3,01/04/2008,"1,1,1, Trichloroéthane",3
P3,01/04/2008,"1,1-dichloroéthane",3.7
P3,01/04/2008,"Trans-1,2 Dichloroéthylène*",<2
P3,01/04/2008,"1,2-dichloroéthane",<1
P3,01/04/2008,"1,1,2, Trichloroéthane",<5
P3,01/04/2008,Bromochlorométhane,<5
P3,01/04/2008,Dibromométhane,<5
P3,01/04/2008,Bromodichlorométhane,<5
P3,01/04/2008,Dibromochlorométhane,<2
P3,01/04/2008,"1,2-dibromoéthane",<1
P3,01/04/2008,Bromoforme,<5
P3,01/04/2008,Tétrachlorure de carbone,<1
P3,01/04/2008,Trichloroéthylène (TCE),1610
P3,01/04/2008,Tétrachloroéthylène (PCE),5
P3,01/04/2008,TCE+PCE,1615
P3,01/07/2007,Chlorure de vinyle,"<0,5"
P3,01/07/2007,"1,1-dichloroéthylène",15
P3,01/07/2007,Dichlorométhane,"<0,5"
P3,01/07/2007,"Cis-1,2 Dichloroéthylène*",81
P3,01/07/2007,Chloroforme,"<0,5"
P3,01/07/2007,"1,1,1, Trichloroéthane",2.5
P3,01/07/2007,"1,1-dichloroéthane",
P3,01/07/2007,"Trans-1,2 Dichloroéthylène*",
P3,01/07/2007,"1,2-dichloroéthane",
P3,01/07/2007,"1,1,2, Trichloroéthane",
P3,01/07/2007,Bromochlorométhane,
P3,01/07/2007,Dibromométhane,
P3,01/07/2007,Bromodichlorométhane,
P3,01/07/2007,Dibromochlorométhane,
P3,01/07/2007,"1,2-dibromoéthane",
P3,01/07/2007,Bromoforme,
P3,01/07/2007,Tétrachlorure de carbone,"<0,5"
P3,01/07/2007,Trichloroéthylène (TCE),260
P3,01/07/2007,Tétrachloroéthylène (PCE),"<0,5"
P3,01/07/2007,TCE+PCE,260
P3,01/12/2006,Chlorure de vinyle,"<0,5"
P3,01/12/2006,"1,1-dichloroéthylène",
P3,01/12/2006,Dichlorométhane,0.6
P3,01/12/2006,"Cis-1,2 Dichloroéthylène*",210
P3,01/12/2006,Chloroforme,1.6
P3,01/12/2006,"1,1,1, Trichloroéthane",7.4
P3,01/12/2006,"1,1-dichloroéthane",
P3,01/12/2006,"Trans-1,2 Dichloroéthylène*",
P3,01/12/2006,"1,2-dichloroéthane",
P3,01/12/2006,"1,1,2, Trichloroéthane",
P3,01/12/2006,Bromochlorométhane,
P3,01/12/2006,Dibromométhane,
P3,01/12/2006,Bromodichlorométhane,
P3,01/12/2006,Dibromochlorométhane,
P3,01/12/2006,"1,2-dibromoéthane",
P3,01/12/2006,Bromoforme,
P3,01/12/2006,Tétrachlorure de carbone,"<0,5"
P3,01/12/2006,Trichloroéthylène (TCE),990
P3,01/12/2006,Tétrachloroéthylène (PCE),"<0,5"
P3,01/12/2006,TCE+PCE,990
P3,01/06/2006,Chlorure de vinyle,"<0,5"
P3,01/06/2006,"1,1-dichloroéthylène",
P3,01/06/2006,Dichlorométhane,"<0,5"
P3,01/06/2006,"Cis-1,2 Dichloroéthylène*",300
P3,01/06/2006,Chloroforme,2.1
P3,01/06/2006,"1,1,1, Trichloroéthane",5.7
P3,01/06/2006,"1,1-dichloroéthane",
P3,01/06/2006,"Trans-1,2 Dichloroéthylène*",
P3,01/06/2006,"1,2-dichloroéthane",
P3,01/06/2006,"1,1,2, Trichloroéthane",
P3,01/06/2006,Bromochlorométhane,
P3,01/06/2006,Dibromométhane,
P3,01/06/2006,Bromodichlorométhane,
P3,01/06/2006,Dibromochlorométhane,
P3,01/06/2006,"1,2-dibromoéthane",
P3,01/06/2006,Bromoforme,
P3,01/06/2006,Tétrachlorure de carbone,"<0,5"
P3,01/06/2006,Trichloroéthylène (TCE),1600
P3,01/06/2006,Tétrachloroéthylène (PCE),1.1
P3,01/06/2006,TCE+PCE,1601.1
P3,01/12/2005,Chlorure de vinyle,"< 0,5"
P3,01/12/2005,"1,1-dichloroéthylène",
P3,01/12/2005,Dichlorométhane,"< 0,5"
P3,01/12/2005,"Cis-1,2 Dichloroéthylène*",360
P3,01/12/2005,Chloroforme,2.4
P3,01/12/2005,"1,1,1, Trichloroéthane",14
P3,01/12/2005,"1,1-dichloroéthane",
P3,01/12/2005,"Trans-1,2 Dichloroéthylène*",
P3,01/12/2005,"1,2-dichloroéthane",
P3,01/12/2005,"1,1,2, Trichloroéthane",
P3,01/12/2005,Bromochlorométhane,
P3,01/12/2005,Dibromométhane,
P3,01/12/2005,Bromodichlorométhane,
P3,01/12/2005,Dibromochlorométhane,
P3,01/12/2005,"1,2-dibromoéthane",
P3,01/12/2005,Bromoforme,
P3,01/12/2005,Tétrachlorure de carbone,1
P3,01/12/2005,Trichloroéthylène (TCE),2300
P3,01/12/2005,Tétrachloroéthylène (PCE),"< 0,5"
P3,01/12/2005,TCE+PCE,2300
P3,01/07/2005,Chlorure de vinyle,"< 0,5"
P3,01/07/2005,"1,1-dichloroéthylène",
P3,01/07/2005,Dichlorométhane,"< 0,5"
P3,01/07/2005,"Cis-1,2 Dichloroéthylène*",380
P3,01/07/2005,Chloroforme,1.7
P3,01/07/2005,"1,1,1, Trichloroéthane",6.6
P3,01/07/2005,"1,1-dichloroéthane",
P3,01/07/2005,"Trans-1,2 Dichloroéthylène*",
P3,01/07/2005,"1,2-dichloroéthane",
P3,01/07/2005,"1,1,2, Trichloroéthane",
P3,01/07/2005,Bromochlorométhane,
P3,01/07/2005,Dibromométhane,
P3,01/07/2005,Bromodichlorométhane,
P3,01/07/2005,Dibromochlorométhane,
P3,01/07/2005,"1,2-dibromoéthane",
P3,01/07/2005,Bromoforme,
P3,01/07/2005,Tétrachlorure de carbone,"< 0,5"
P3,01/07/2005,Trichloroéthylène (TCE),1400
P3,01/07/2005,Tétrachloroéthylène (PCE),1.3
P3,01/07/2005,TCE+PCE,1401.3
P3,01/12/2004,Chlorure de vinyle,2.3
P3,01/12/2004,"1,1-dichloroéthylène",
P3,01/12/2004,Dichlorométhane,"< 0,5"
P3,01/12/2004,"Cis-1,2 Dichloroéthylène*",490
P3,01/12/2004,Chloroforme,2.4
P3,01/12/2004,"1,1,1, Trichloroéthane",12
P3,01/12/2004,"1,1-dichloroéthane",
P3,01/12/2004,"Trans-1,2 Dichloroéthylène*",
P3,01/12/2004,"1,2-dichloroéthane",
P3,01/12/2004,"1,1,2, Trichloroéthane",
P3,01/12/2004,Bromochlorométhane,
P3,01/12/2004,Dibromométhane,
P3,01/12/2004,Bromodichlorométhane,
P3,01/12/2004,Dibromochlorométhane,
P3,01/12/2004,"1,2-dibromoéthane",
P3,01/12/2004,Bromoforme,
P3,01/12/2004,Tétrachlorure de carbone,"< 0,5"
P3,01/12/2004,Trichloroéthylène (TCE),2600
P3,01/12/2004,Tétrachloroéthylène (PCE),2.3
P3,01/12/2004,TCE+PCE,2602.3
P4,01/11/2012,Chlorure de vinyle,"<0,1"
P4,01/11/2012,"1,1-dichloroéthylène","<0,1"
P4,01/11/2012,Dichlorométhane,"<0,5"
P4,01/11/2012,"Cis-1,2 Dichloroéthylène*",61
P4,01/11/2012,Chloroforme,"<0,1"
P4,01/11/2012,"1,1,1, Trichloroéthane",3.2
P4,01/11/2012,"1,1-dichloroéthane",1.2
P4,01/11/2012,"Trans-1,2 Dichloroéthylène*",9.4
P4,01/11/2012,"1,2-dichloroéthane","<0,1"
P4,01/11/2012,"1,1,2, Trichloroéthane",
P4,01/11/2012,Bromochlorométhane,
P4,01/11/2012,Dibromométhane,
P4,01/11/2012,Bromodichlorométhane,
P4,01/11/2012,Dibromochlorométhane,
P4,01/11/2012,"1,2-dibromoéthane",
P4,01/11/2012,Bromoforme,
P4,01/11/2012,Tétrachlorure de carbone,"<0,1"
P4,01/11/2012,Trichloroéthylène (TCE),5.4
P4,01/11/2012,Tétrachloroéthylène (PCE),0.72
P4,01/11/2012,TCE+PCE,6.12
P4,01/05/2012,Chlorure de vinyle,"<0,1"
P4,01/05/2012,"1,1-dichloroéthylène","<0,1"
P4,01/05/2012,Dichlorométhane,"<0,5"
P4,01/05/2012,"Cis-1,2 Dichloroéthylène*",48
P4,01/05/2012,Chloroforme,"<0,1"
P4,01/05/2012,"1,1,1, Trichloroéthane",2
P4,01/05/2012,"1,1-dichloroéthane",0.58
P4,01/05/2012,"Trans-1,2 Dichloroéthylène*",3.1
P4,01/05/2012,"1,2-dichloroéthane","<0,1"
P4,01/05/2012,"1,1,2, Trichloroéthane",
P4,01/05/2012,Bromochlorométhane,
P4,01/05/2012,Dibromométhane,
P4,01/05/2012,Bromodichlorométhane,
P4,01/05/2012,Dibromochlorométhane,
P4,01/05/2012,"1,2-dibromoéthane",
P4,01/05/2012,Bromoforme,
P4,01/05/2012,Tétrachlorure de carbone,"<0,1"
P4,01/05/2012,Trichloroéthylène (TCE),3
P4,01/05/2012,Tétrachloroéthylène (PCE),0.31
P4,01/05/2012,TCE+PCE,3.31
P4,28/10/2011,Chlorure de vinyle,"<0,5"
P4,28/10/2011,"1,1-dichloroéthylène",<2
P4,28/10/2011,Dichlorométhane,<5
P4,28/10/2011,"Cis-1,2 Dichloroéthylène*",157
P4,28/10/2011,Chloroforme,<2
P4,28/10/2011,"1,1,1, Trichloroéthane",2.4
P4,28/10/2011,"1,1-dichloroéthane",<2
P4,28/10/2011,"Trans-1,2 Dichloroéthylène*",<2
P4,28/10/2011,"1,2-dichloroéthane",<1
P4,28/10/2011,"1,1,2, Trichloroéthane",<5
P4,28/10/2011,Bromochlorométhane,<5
P4,28/10/2011,Dibromométhane,<5
P4,28/10/2011,Bromodichlorométhane,<5
P4,28/10/2011,Dibromochlorométhane,<2
P4,28/10/2011,"1,2-dibromoéthane",<1
P4,28/10/2011,Bromoforme,<5
P4,28/10/2011,Tétrachlorure de carbone,<1
P4,28/10/2011,Trichloroéthylène (TCE),10.2
P4,28/10/2011,Tétrachloroéthylène (PCE),<1
P4,28/10/2011,TCE+PCE,10.2
P4,15/04/2011,Chlorure de vinyle,"<0,5"
P4,15/04/2011,"1,1-dichloroéthylène",<2
P4,15/04/2011,Dichlorométhane,<5
P4,15/04/2011,"Cis-1,2 Dichloroéthylène*",114
P4,15/04/2011,Chloroforme,<2
P4,15/04/2011,"1,1,1, Trichloroéthane",2.7
